,Unnamed: 0,year,Season_type,PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV,STL_TOV
1241,4185,2017-18,Playoffs,203530,188,Joffrey Lauvergne,1610612759,SAS,1,6,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0.0,0.0
1242,4186,2017-18,Playoffs,203585,188,Rodney McGruder,1610612748,MIA,4,16,1,4,0.25,0,2,0.0,0,0,0.0,0,4,4,0,0,0,0,3,2,0.0,0.0
1243,4187,2017-18,Playoffs,204028,188,Tarik Black,1610612745,HOU,7,19,1,4,0.25,0,0,0.0,0,0,0.0,2,4,6,2,0,1,1,5,2,2.0,0.0
1244,4188,2017-18,Playoffs,1628396,188,Tony Bradley,1610612762,UTA,1,2,1,2,0.5,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,0.0,0.0
1245,4189,2017-18,Playoffs,1627753,188,Zhou Qi,1610612745,HOU,3,6,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0.0,0.0
1246,4190,2017-18,Playoffs,202732,197,DeAndre Liggins,1610612740,NOP,3,14,0,1,0.0,0,0,0.0,1,2,0.5,0,1,1,0,0,0,2,0,1,0.0,0.0
1247,4191,2017-18,Playoffs,203512,197,Lucas Nogueira,1610612761,TOR,5,24,0,1,0.0,0,0,0.0,1,2,0.5,0,1,1,1,0,0,3,6,1,0.33,0.0
1248,4192,2017-18,Playoffs,203464,199,Brandon Paul,1610612759,SAS,1,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,0.0,0.0
1249,4193,2017-18,Playoffs,1627778,199,Chinanu Onuaku,1610612745,HOU,1,3,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,1,0,0.0,0.0
1250,4194,2017-18,Playoffs,1626177,199,Dakari Johnson,1610612760,OKC,2,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
1251,4195,2017-18,Playoffs,2731,199,Emeka Okafor,1610612740,NOP,1,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0
1252,4196,2017-18,Playoffs,201160,199,Jason Smith,1610612764,WAS,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
1253,4197,2017-18,Playoffs,201573,199,Jerryd Bayless,1610612755,PHI,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
1254,4198,2017-18,Playoffs,1626202,199,Joe Young,1610612754,IND,1,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0
1255,4199,2017-18,Playoffs,202337,199,Luke Babbitt,1610612748,MIA,2,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
1256,4200,2017-18,Playoffs,1627875,199,Marcus Georges-Hunt,1610612750,MIN,2,3,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0.0,0.0
1257,4201,2017-18,Playoffs,1626158,199,Richaun Holmes,1610612755,PHI,3,11,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,3,0,0.0,0.0
1258,4202,2017-18,Playoffs,1628388,199,T.J. Leaf,1610612754,IND,1,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
1259,4203,2017-18,Playoffs,204025,199,Tim Frazier,1610612764,WAS,2,6,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,3,1,0,0,2,0,0.0,0.0
1260,4734,2018-19,Playoffs,202695,1,Kawhi Leonard,1610612761,TOR,24,939,243,496,0.49,55,145,0.379,191,216,0.884,54,164,218,94,40,17,74,56,732,1.27,0.54
1261,4735,2018-19,Playoffs,201939,2,Stephen Curry,1610612744,GSW,22,846,190,431,0.441,92,244,0.377,148,157,0.943,17,115,132,126,24,4,66,68,620,1.91,0.36
1262,4736,2018-19,Playoffs,1627783,3,Pascal Siakam,1610612761,TOR,24,891,180,383,0.47,29,104,0.279,66,87,0.759,40,131,171,66,24,17,33,67,455,2.0,0.73
1263,4737,2018-19,Playoffs,202691,4,Klay Thompson,1610612744,GSW,21,818,164,360,0.456,70,158,0.443,37,41,0.902,12,74,86,44,28,15,38,59,435,1.16,0.74
1264,4738,2018-19,Playoffs,203081,5,Damian Lillard,1610612757,POR,16,650,138,330,0.418,59,158,0.373,95,114,0.833,8,68,76,106,27,5,60,40,430,1.77,0.45
1265,4739,2018-19,Playoffs,203468,6,CJ McCollum,1610612757,POR,16,635,154,350,0.44,46,117,0.393,41,56,0.732,14,66,80,59,13,10,30,34,395,1.97,0.43
1266,4740,2018-19,Playoffs,201142,7,Kevin Durant,1610612744,GSW,12,442,125,243,0.514,35,80,0.438,102,113,0.903,1,58,59,54,13,12,43,38,387,1.26,0.3
1267,4741,2018-19,Playoffs,203507,8,Giannis Antetokounmpo,1610612749,MIL,15,514,129,261,0.494,18,55,0.327,107,168,0.637,36,147,183,73,18,30,50,48,383,1.46,0.36
1268,4742,2018-19,Playoffs,200768,9,Kyle Lowry,1610612761,TOR,24,900,122,277,0.44,52,145,0.359,65,81,0.802,21,96,117,159,31,7,54,96,361,2.94,0.57
1269,4743,2018-19,Playoffs,203999,10,Nikola Jokic,1610612743,DEN,14,556,132,261,0.506,22,56,0.393,66,78,0.846,54,128,182,118,16,13,36,54,352,3.28,0.44
1270,4744,2018-19,Playoffs,201935,11,James Harden,1610612745,HOU,11,424,109,264,0.413,48,137,0.35,82,98,0.837,9,66,75,73,24,10,51,41,348,1.43,0.47
1271,4745,2018-19,Playoffs,1627750,12,Jamal Murray,1610612743,DEN,14,508,107,252,0.425,28,83,0.337,56,62,0.903,19,42,61,66,14,2,22,24,298,3.0,0.64
1272,4746,2018-19,Playoffs,203110,13,Draymond Green,1610612744,GSW,22,850,114,229,0.498,13,57,0.228,51,71,0.718,41,182,223,187,32,33,83,85,292,2.25,0.39
1273,4747,2018-19,Playoffs,203114,14,Khris Middleton,1610612749,MIL,15,515,84,201,0.418,40,92,0.435,46,52,0.885,9,86,95,66,9,0,29,44,254,2.28,0.31
1274,4748,2018-19,Playoffs,202710,15,Jimmy Butler,1610612755,PHI,12,421,79,175,0.451,12,45,0.267,63,72,0.875,22,50,72,62,18,7,22,20,233,2.82,0.82
1275,4749,2018-19,Playoffs,201188,16,Marc Gasol,1610612761,TOR,24,735,76,180,0.422,34,89,0.382,40,46,0.87,16,138,154,73,21,26,21,84,226,3.48,1.0
1276,4750,2018-19,Playoffs,201586,17,Serge Ibaka,1610612761,TOR,24,500,92,193,0.477,9,38,0.237,32,42,0.762,35,108,143,22,11,23,25,79,225,0.88,0.44
1277,4751,2018-19,Playoffs,203954,18,Joel Embiid,1610612755,PHI,11,334,68,159,0.428,12,39,0.308,74,90,0.822,21,94,115,37,8,25,40,34,222,0.93,0.2
1278,4752,2018-19,Playoffs,2738,19,Andre Iguodala,1610612744,GSW,21,629,82,166,0.494,28,80,0.35,14,37,0.378,27,64,91,83,24,23,21,43,206,3.95,1.14
1279,4753,2018-19,Playoffs,202339,20,Eric Bledsoe,1610612749,MIL,15,423,76,185,0.411,17,72,0.236,36,51,0.706,20,36,56,64,16,6,32,28,205,2.0,0.5
1280,4754,2018-19,Playoffs,200794,20,Paul Millsap,1610612743,DEN,14,469,73,156,0.468,12,38,0.316,47,61,0.77,24,70,94,11,12,15,18,48,205,0.61,0.67
1281,4755,2018-19,Playoffs,203914,22,Gary Harris,1610612743,DEN,14,517,73,158,0.462,20,57,0.351,33,38,0.868,9,49,58,32,12,8,11,38,199,2.91,1.09
1282,4756,2018-19,Playoffs,201569,23,Eric Gordon,1610612745,HOU,11,410,67,150,0.447,38,95,0.4,24,28,0.857,5,23,28,14,7,11,27,22,196,0.52,0.26
1283,4757,2018-19,Playoffs,1627832,24,Fred VanVleet,1610612761,TOR,24,592,65,166,0.392,38,98,0.388,24,31,0.774,7,33,40,62,18,6,21,49,192,2.95,0.86
1284,4758,2018-19,Playoffs,202681,24,Kyrie Irving,1610612738,BOS,9,330,69,179,0.385,18,58,0.31,36,40,0.9,5,34,39,63,13,4,28,26,192,2.25,0.46
1285,4759,2018-19,Playoffs,101108,26,Chris Paul,1610612745,HOU,11,397,66,148,0.446,17,63,0.27,38,45,0.844,14,56,70,60,24,7,37,36,187,1.62,0.65
1286,4760,2018-19,Playoffs,202699,27,Tobias Harris,1610612755,PHI,12,443,71,167,0.425,22,63,0.349,22,26,0.846,12,98,110,48,13,6,20,30,186,2.4,0.65
1287,4761,2018-19,Playoffs,202683,28,Enes Freedom,1610612757,POR,16,461,75,146,0.514,1,4,0.25,31,41,0.756,52,102,154,19,11,9,26,36,182,0.73,0.42
1288,4762,2018-19,Playoffs,201588,29,George Hill,1610612749,MIL,15,395,63,118,0.534,20,48,0.417,27,33,0.818,15,38,53,42,12,4,6,34,173,7.0,2.0
1289,4763,2018-19,Playoffs,201572,30,Brook Lopez,1610612749,MIL,15,438,61,134,0.455,22,75,0.293,24,29,0.828,12,70,82,21,6,28,10,46,168,2.1,0.6
1290,4764,2018-19,Playoffs,1627732,31,Ben Simmons,1610612755,PHI,12,421,72,116,0.621,0,0,0.0,23,40,0.575,23,61,84,72,15,12,32,45,167,2.25,0.47
1291,4765,2018-19,Playoffs,201980,32,Danny Green,1610612761,TOR,24,684,53,155,0.342,39,119,0.328,21,23,0.913,17,70,87,26,32,11,26,60,166,1.0,1.23
1292,4766,2018-19,Playoffs,200755,33,JJ Redick,1610612755,PHI,12,375,54,124,0.435,36,87,0.414,17,20,0.85,2,16,18,19,1,3,22,32,161,0.86,0.04
1293,4767,2018-19,Playoffs,203918,34,Rodney Hood,1610612757,POR,16,373,52,111,0.468,18,51,0.353,36,44,0.818,9,27,36,14,6,3,7,28,158,2.0,0.86
1294,4768,2018-19,Playoffs,201942,35,DeMar DeRozan,1610612759,SAS,7,251,58,119,0.487,0,1,0.0,38,44,0.864,10,37,47,32,8,1,12,16,154,2.67,0.67
1295,4769,2018-19,Playoffs,1626181,36,Norman Powell,1610612761,TOR,23,366,56,126,0.444,24,62,0.387,14,19,0.737,5,46,51,26,9,0,12,31,150,2.17,0.75
1296,4770,2018-19,Playoffs,1626172,37,Kevon Looney,1610612744,GSW,21,431,64,93,0.688,0,0,0.0,21,29,0.724,41,53,94,20,12,11,13,50,149,1.54,0.92
1297,4771,2018-19,Playoffs,202331,38,Paul George,1610612760,OKC,5,204,44,101,0.436,15,47,0.319,40,49,0.816,6,37,43,18,7,1,21,21,143,0.86,0.33
1298,4772,2018-19,Playoffs,200746,39,LaMarcus Aldridge,1610612759,SAS,7,244,55,121,0.455,3,11,0.273,27,33,0.818,19,48,67,19,5,7,7,21,140,2.71,0.71
1299,4773,2018-19,Playoffs,1628369,40,Jayson Tatum,1610612738,BOS,9,295,49,112,0.438,10,31,0.323,29,39,0.744,7,53,60,17,10,7,18,21,137,0.94,0.56
1300,4774,2018-19,Playoffs,203090,41,Maurice Harkless,1610612757,POR,16,388,52,109,0.477,7,28,0.25,23,36,0.639,29,49,78,23,18,16,17,56,134,1.35,1.06
1301,4775,2018-19,Playoffs,202703,42,Nikola Mirotic,1610612749,MIL,14,298,44,117,0.376,22,76,0.289,23,28,0.821,17,43,60,10,10,3,14,25,133,0.71,0.71
1302,4776,2018-19,Playoffs,101150,43,Lou Williams,1610612746,LAC,6,176,45,104,0.433,6,18,0.333,34,41,0.829,6,11,17,46,5,1,18,14,130,2.56,0.28
1303,4777,2018-19,Playoffs,203115,44,Will Barton,1610612743,DEN,14,328,47,135,0.348,15,55,0.273,18,26,0.692,15,52,67,24,4,9,14,19,127,1.71,0.29
1304,4778,2018-19,Playoffs,201143,45,Al Horford,1610612738,BOS,9,310,46,110,0.418,18,44,0.409,15,18,0.833,13,68,81,40,4,7,19,21,125,2.1,0.21
1305,4779,2018-19,Playoffs,1627759,45,Jaylen Brown,1610612738,BOS,9,274,44,87,0.506,14,40,0.35,23,30,0.767,6,46,52,10,6,2,16,30,125,0.63,0.38
1306,4780,2018-19,Playoffs,200782,45,P.J. Tucker,1610612745,HOU,11,426,40,88,0.455,26,57,0.456,19,23,0.826,19,63,82,19,19,8,8,35,125,2.38,2.38
1307,4781,2018-19,Playoffs,202694,48,Marcus Morris Sr.,1610612738,BOS,9,254,41,79,0.519,18,40,0.45,23,31,0.742,12,61,73,11,1,5,7,22,123,1.57,0.14
1308,4782,2018-19,Playoffs,201568,49,Danilo Gallinari,1610612746,LAC,6,201,39,111,0.351,13,43,0.302,28,33,0.848,9,28,37,16,8,1,11,14,119,1.46,0.73
1309,4783,2018-19,Playoffs,202329,50,Al-Farouq Aminu,1610612757,POR,16,399,38,109,0.349,15,51,0.294,27,36,0.75,29,71,100,21,9,10,16,34,118,1.31,0.56
1310,4784,2018-19,Playoffs,201566,51,Russell Westbrook,1610612760,OKC,5,197,40,111,0.36,11,34,0.324,23,26,0.885,7,38,45,53,5,3,23,19,114,2.3,0.22
1311,4785,2018-19,Playoffs,1627736,52,Malik Beasley,1610612743,DEN,14,281,36,93,0.387,19,47,0.404,22,31,0.71,11,37,48,14,3,1,7,20,113,2.0,0.43
1312,4786,2018-19,Playoffs,1626149,53,Montrezl Harrell,1610612746,LAC,6,158,46,63,0.73,0,1,0.0,18,26,0.692,12,21,33,13,3,4,8,19,110,1.63,0.38
1313,4787,2018-19,Playoffs,1628380,54,Zach Collins,1610612757,POR,16,275,41,81,0.506,7,21,0.333,20,25,0.8,17,41,58,14,7,21,20,54,109,0.7,0.35
1314,4788,2018-19,Playoffs,203991,55,Clint Capela,1610612745,HOU,11,331,46,82,0.561,0,0,0.0,15,35,0.429,41,72,113,16,3,12,16,26,107,1.0,0.19
1315,4789,2018-19,Playoffs,1628378,55,Donovan Mitchell,1610612762,UTA,5,193,36,112,0.321,11,43,0.256,24,33,0.727,7,18,25,16,8,1,21,15,107,0.76,0.38
1316,4790,2018-19,Playoffs,1628401,57,Derrick White,1610612759,SAS,7,191,41,75,0.547,5,17,0.294,19,26,0.731,1,20,21,21,5,5,15,17,106,1.4,0.33
1317,4791,2018-19,Playoffs,1627747,58,Caris LeVert,1610612751,BKN,5,144,36,73,0.493,12,26,0.462,21,29,0.724,6,17,23,15,5,2,10,8,105,1.5,0.5
1318,4792,2018-19,Playoffs,101141,59,Ersan Ilyasova,1610612749,MIL,15,272,35,81,0.432,12,40,0.3,20,25,0.8,20,51,71,21,10,6,7,40,102,3.0,1.43
1319,4793,2018-19,Playoffs,1626156,60,D'Angelo Russell,1610612751,BKN,5,148,37,103,0.359,12,37,0.324,11,13,0.846,2,16,18,18,7,1,14,12,97,1.29,0.5
1320,4794,2018-19,Playoffs,1626192,61,Pat Connaughton,1610612749,MIL,15,324,37,77,0.481,15,42,0.357,4,8,0.5,10,83,93,21,6,13,9,14,93,2.33,0.67
1321,4795,2018-19,Playoffs,1628470,62,Torrey Craig,1610612743,DEN,14,330,33,69,0.478,17,36,0.472,9,16,0.563,21,51,72,12,7,5,6,38,92,2.0,1.17
1322,4796,2018-19,Playoffs,1627763,63,Malcolm Brogdon,1610612749,MIL,7,198,35,78,0.449,14,37,0.378,7,11,0.636,6,28,34,24,5,1,10,16,91,2.4,0.5
1323,4797,2018-19,Playoffs,203552,64,Seth Curry,1610612757,POR,16,326,30,82,0.366,21,52,0.404,9,11,0.818,5,20,25,13,12,4,7,27,90,1.86,1.71
1324,4798,2018-19,Playoffs,2733,65,Shaun Livingston,1610612744,GSW,22,322,34,75,0.453,0,2,0.0,21,25,0.84,11,20,31,31,10,4,8,35,89,3.88,1.25
1325,4799,2018-19,Playoffs,202330,66,Gordon Hayward,1610612738,BOS,9,267,29,70,0.414,9,24,0.375,19,19,1.0,3,33,36,22,6,3,14,16,86,1.57,0.43
1326,4800,2018-19,Playoffs,203086,67,Meyers Leonard,1610612757,POR,11,170,34,65,0.523,14,33,0.424,3,9,0.333,6,34,40,12,3,1,4,27,85,3.0,0.75
1327,4801,2018-19,Playoffs,203516,68,James Ennis III,1610612755,PHI,11,232,31,64,0.484,9,32,0.281,12,19,0.632,16,26,42,12,4,3,10,31,83,1.2,0.4
1328,4802,2018-19,Playoffs,1628983,69,Shai Gilgeous-Alexander,1610612746,LAC,6,173,28,60,0.467,9,18,0.5,17,20,0.85,4,12,16,19,6,5,5,17,82,3.8,1.2
1329,4803,2018-19,Playoffs,200752,70,Rudy Gay,1610612759,SAS,7,178,28,70,0.4,8,19,0.421,14,17,0.824,13,37,50,12,3,5,10,13,78,1.2,0.3
1330,4804,2018-19,Playoffs,201937,71,Ricky Rubio,1610612762,UTA,5,168,28,66,0.424,4,20,0.2,17,20,0.85,3,13,16,43,12,1,15,14,77,2.87,0.8
1331,4805,2018-19,Playoffs,203932,72,Aaron Gordon,1610612753,ORL,5,164,29,62,0.468,8,20,0.4,10,19,0.526,11,25,36,18,6,1,13,16,76,1.39,0.46
1332,4806,2018-19,Playoffs,1627854,73,Bryn Forbes,1610612759,SAS,7,212,27,56,0.482,15,31,0.484,6,9,0.667,1,24,25,7,1,1,3,14,75,2.33,0.33
1333,4807,2018-19,Playoffs,1628420,73,Monte Morris,1610612743,DEN,14,224,33,86,0.384,0,13,0.0,9,13,0.692,3,16,19,36,5,1,6,15,75,6.0,0.83
1334,4808,2018-19,Playoffs,203085,75,Austin Rivers,1610612745,HOU,10,215,27,62,0.435,16,35,0.457,4,6,0.667,2,19,21,10,5,1,8,31,74,1.25,0.63
1335,4809,2018-19,Playoffs,203915,76,Spencer Dinwiddie,1610612751,BKN,5,131,27,62,0.435,9,24,0.375,10,14,0.714,4,9,13,8,2,0,8,10,73,1.0,0.25
1336,4810,2018-19,Playoffs,202711,77,Bojan Bogdanovic,1610612754,IND,4,148,25,63,0.397,7,22,0.318,15,17,0.882,3,20,23,11,8,0,6,7,72,1.83,1.33
1337,4811,2018-19,Playoffs,1626188,78,Quinn Cook,1610612744,GSW,17,193,28,70,0.4,11,34,0.324,4,4,1.0,2,16,18,12,3,1,6,13,71,2.0,0.5
1338,4812,2018-19,Playoffs,202704,78,Reggie Jackson,1610612765,DET,4,108,28,65,0.431,9,21,0.429,6,7,0.857,5,8,13,28,3,0,5,12,71,5.6,0.6
1339,4813,2018-19,Playoffs,203471,80,Dennis Schroder,1610612760,OKC,5,151,25,55,0.455,6,20,0.3,13,18,0.722,2,14,16,17,4,0,6,11,69,2.83,0.67
1340,4814,2018-19,Playoffs,1628035,81,Alfonzo McKinnie,1610612744,GSW,22,235,26,59,0.441,10,32,0.313,4,10,0.4,17,33,50,4,2,1,6,32,66,0.67,0.33
1341,4815,2018-19,Playoffs,203210,81,JaMychal Green,1610612746,LAC,6,141,23,43,0.535,12,23,0.522,8,10,0.8,6,26,32,5,4,0,11,22,66,0.46,0.36
1342,4816,2018-19,Playoffs,203082,81,Terrence Ross,1610612753,ORL,5,146,20,54,0.37,12,35,0.343,14,17,0.824,1,17,18,7,6,2,10,10,66,0.7,0.6
1343,4817,2018-19,Playoffs,1626246,84,Boban Marjanovic,1610612755,PHI,11,105,24,40,0.6,0,3,0.0,16,19,0.842,13,23,36,11,2,3,14,18,64,0.79,0.14
1344,4818,2018-19,Playoffs,201571,84,D.J. Augustin,1610612753,ORL,5,141,20,41,0.488,10,21,0.476,14,16,0.875,1,7,8,19,2,1,7,7,64,2.71,0.29
1345,4819,2018-19,Playoffs,203486,84,Mason Plumlee,1610612743,DEN,14,218,24,47,0.511,0,1,0.0,16,28,0.571,26,36,62,21,7,10,8,39,64,2.63,0.88
1346,4820,2018-19,Playoffs,203095,87,Evan Fournier,1610612753,ORL,5,175,24,69,0.348,8,34,0.235,6,8,0.75,3,13,16,10,7,0,12,14,62,0.83,0.58
1347,4821,2018-19,Playoffs,202326,88,DeMarcus Cousins,1610612744,GSW,8,133,21,53,0.396,3,12,0.25,16,25,0.64,9,30,39,19,5,6,19,24,61,1.0,0.26
1348,4822,2018-19,Playoffs,201936,88,Tyreke Evans,1610612754,IND,4,84,21,48,0.438,11,20,0.55,8,14,0.571,0,17,17,3,3,1,6,8,61,0.5,0.5
1349,4823,2018-19,Playoffs,1628379,90,Luke Kennard,1610612765,DET,4,133,23,47,0.489,9,15,0.6,5,6,0.833,0,16,16,7,3,1,3,6,60,2.33,1.0
1350,4824,2018-19,Playoffs,202324,91,Derrick Favors,1610612762,UTA,5,103,23,36,0.639,0,3,0.0,13,19,0.684,15,22,37,4,4,9,5,12,59,0.8,0.8
1351,4825,2018-19,Playoffs,201976,91,Patrick Beverley,1610612746,LAC,6,195,20,47,0.426,13,30,0.433,6,8,0.75,8,40,48,28,6,6,10,21,59,2.8,0.6
1352,4826,2018-19,Playoffs,203500,91,Steven Adams,1610612760,OKC,5,159,28,42,0.667,0,1,0.0,3,8,0.375,12,24,36,7,5,5,9,13,59,0.78,0.56
1353,4827,2018-19,Playoffs,203924,94,Jerami Grant,1610612760,OKC,5,176,20,40,0.5,9,20,0.45,9,13,0.692,6,21,27,4,3,10,4,13,58,1.0,0.75
1354,4828,2018-19,Playoffs,1626179,94,Terry Rozier,1610612738,BOS,9,162,19,59,0.322,8,34,0.235,12,16,0.75,4,35,39,17,4,2,10,15,58,1.7,0.4
1355,4829,2018-19,Playoffs,203083,96,Andre Drummond,1610612765,DET,4,127,24,54,0.444,0,1,0.0,9,21,0.429,20,32,52,9,6,5,11,17,57,0.82,0.55
1356,4830,2018-19,Playoffs,203109,96,Jae Crowder,1610612762,UTA,5,130,17,46,0.37,9,30,0.3,14,19,0.737,4,25,29,4,5,0,1,7,57,4.0,5.0
1357,4831,2018-19,Playoffs,203118,98,Mike Scott,1610612755,PHI,10,193,21,47,0.447,12,34,0.353,2,2,1.0,4,30,34,5,3,0,7,22,56,0.71,0.43
1358,4832,2018-19,Playoffs,202696,98,Nikola Vucevic,1610612753,ORL,5,147,21,58,0.362,3,13,0.231,11,14,0.786,9,31,40,15,2,5,13,12,56,1.15,0.15
1359,4833,2018-19,Playoffs,203497,98,Rudy Gobert,1610612762,UTA,5,152,19,32,0.594,0,0,0.0,18,23,0.783,23,28,51,7,3,13,9,16,56,0.78,0.33
1360,4834,2018-19,Playoffs,1628386,101,Jarrett Allen,1610612751,BKN,5,110,19,32,0.594,0,0,0.0,17,20,0.85,15,19,34,11,3,3,8,13,55,1.38,0.38
1361,4835,2018-19,Playoffs,1626178,102,Rondae Hollis-Jefferson,1610612751,BKN,4,62,16,33,0.485,1,1,1.0,20,25,0.8,3,9,12,6,1,5,3,7,53,2.0,0.33
1362,4836,2018-19,Playoffs,1626220,102,Royce O'Neale,1610612762,UTA,5,137,21,45,0.467,8,23,0.348,3,4,0.75,2,21,23,8,2,2,10,15,53,0.8,0.2
1363,4837,2018-19,Playoffs,101106,104,Andrew Bogut,1610612744,GSW,19,179,24,37,0.649,0,0,0.0,4,5,0.8,23,51,74,21,5,6,10,38,52,2.1,0.5
1364,4838,2018-19,Playoffs,1627751,105,Jakob Poeltl,1610612759,SAS,7,177,23,36,0.639,0,1,0.0,5,9,0.556,25,29,54,12,2,5,3,26,51,4.0,0.67
1365,4839,2018-19,Playoffs,201933,106,Blake Griffin,1610612765,DET,2,58,18,39,0.462,6,13,0.462,7,7,1.0,4,8,12,12,2,0,6,9,49,2.0,0.33
1366,4840,2018-19,Playoffs,201954,107,Darren Collison,1610612754,IND,4,117,19,45,0.422,4,11,0.364,6,6,1.0,4,8,12,16,2,0,10,11,48,1.6,0.2
1367,4841,2018-19,Playoffs,1629013,108,Landry Shamet,1610612746,LAC,6,174,13,38,0.342,10,31,0.323,10,10,1.0,1,11,12,10,6,0,7,15,46,1.43,0.86
1368,4842,2018-19,Playoffs,1628425,109,Sterling Brown,1610612749,MIL,11,162,15,38,0.395,7,21,0.333,8,11,0.727,4,26,30,19,6,3,8,17,45,2.38,0.75
1369,4843,2018-19,Playoffs,203925,110,Joe Harris,1610612751,BKN,5,149,16,43,0.372,4,21,0.19,8,8,1.0,6,15,21,3,3,0,9,12,44,0.33,0.33
1370,4844,2018-19,Playoffs,202323,111,Evan Turner,1610612757,POR,16,245,15,46,0.326,1,1,1.0,12,15,0.8,13,59,72,35,3,3,13,22,43,2.69,0.23
1371,4845,2018-19,Playoffs,201152,112,Thaddeus Young,1610612754,IND,4,130,18,42,0.429,2,8,0.25,4,7,0.571,9,19,28,15,11,3,5,10,42,3.0,2.2
1372,4846,2018-19,Playoffs,1628395,113,Jordan Bell,1610612744,GSW,15,106,17,31,0.548,0,0,0.0,7,10,0.7,7,12,19,11,4,7,2,13,41,5.5,2.0
1373,4847,2018-19,Playoffs,201158,113,Marco Belinelli,1610612759,SAS,7,131,14,38,0.368,8,21,0.381,5,6,0.833,0,13,13,8,0,2,2,7,41,4.0,0.0
1374,4848,2018-19,Playoffs,202328,115,Greg Monroe,1610612755,PHI,10,90,16,40,0.4,1,4,0.25,7,9,0.778,14,17,31,4,5,3,4,11,40,1.0,1.25
1375,4849,2018-19,Playoffs,101123,116,Gerald Green,1610612745,HOU,11,97,12,40,0.3,10,29,0.345,5,5,1.0,0,12,12,1,3,3,3,12,39,0.33,1.0
1376,4850,2018-19,Playoffs,1626167,116,Myles Turner,1610612754,IND,4,126,14,35,0.4,3,14,0.214,8,13,0.615,4,21,25,6,0,7,3,14,39,2.0,0.0
1377,4851,2018-19,Playoffs,201988,118,Patty Mills,1610612759,SAS,7,152,14,43,0.326,3,22,0.136,6,10,0.6,1,14,15,25,7,1,3,9,37,8.33,2.33
1378,4852,2018-19,Playoffs,1627863,119,Danuel House Jr.,1610612745,HOU,7,141,11,37,0.297,8,31,0.258,4,8,0.5,2,20,22,1,3,2,4,11,34,0.25,0.75
1379,4853,2018-19,Playoffs,1627734,119,Domantas Sabonis,1610612754,IND,4,96,12,29,0.414,1,4,0.25,9,14,0.643,7,22,29,16,3,1,5,12,34,3.2,0.6
1380,4854,2018-19,Playoffs,201973,119,Jonas Jerebko,1610612744,GSW,16,121,12,42,0.286,5,19,0.263,5,6,0.833,15,19,34,12,1,2,2,9,34,6.0,0.5
1381,4855,2018-19,Playoffs,201960,122,DeMarre Carroll,1610612751,BKN,5,119,9,38,0.237,7,24,0.292,8,8,1.0,6,14,20,2,4,0,3,8,33,0.67,1.33
1382,4856,2018-19,Playoffs,1628371,122,Jonathan Isaac,1610612753,ORL,5,137,11,40,0.275,4,20,0.2,7,8,0.875,10,21,31,2,2,5,5,9,33,0.4,0.4
1383,4857,2018-19,Playoffs,203487,122,Michael Carter-Williams,1610612753,ORL,5,92,12,31,0.387,2,8,0.25,7,8,0.875,2,18,20,12,3,0,8,12,33,1.5,0.38
1384,4858,2018-19,Playoffs,204060,125,Joe Ingles,1610612762,UTA,5,151,12,37,0.324,8,29,0.276,0,0,0.0,3,21,24,25,11,0,8,14,32,3.13,1.38
1385,4859,2018-19,Playoffs,204038,126,Langston Galloway,1610612765,DET,4,110,11,34,0.324,9,25,0.36,0,0,0.0,2,13,15,4,2,4,2,10,31,2.0,1.0
1386,4860,2018-19,Playoffs,201961,126,Wayne Ellington,1610612765,DET,4,131,11,35,0.314,7,22,0.318,2,2,1.0,3,12,15,5,3,0,2,4,31,2.5,1.5
1387,4861,2018-19,Playoffs,202709,128,Cory Joseph,1610612754,IND,4,85,12,24,0.5,4,9,0.444,2,2,1.0,1,6,7,4,3,0,0,7,30,0.0,0.0
