,Unnamed: 0,year,Season_type,PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,AST_TOV,STL_TOV
2840,3890,2017-18,Regular_Season,202720,436,Jon Leuer,1610612765,DET,8,136,15,36,0.417,0,3,0.0,13,15,0.867,7,25,32,5,1,3,7,16,43,0.71,0.14
2841,3891,2017-18,Regular_Season,204022,438,Jack Cooley,1610612758,SAC,7,87,13,27,0.481,0,0,0.0,14,19,0.737,14,16,30,6,1,0,3,13,40,2.0,0.33
2842,3892,2017-18,Regular_Season,1628444,439,Jabari Bird,1610612738,BOS,13,115,15,26,0.577,3,7,0.429,6,13,0.462,6,13,19,8,3,1,8,7,39,1.0,0.38
2843,3893,2017-18,Regular_Season,1626259,440,Malcolm Miller,1610612761,TOR,15,126,13,28,0.464,8,21,0.381,4,4,1.0,4,11,15,3,1,2,5,10,38,0.6,0.2
2844,3894,2017-18,Regular_Season,1627735,440,Wade Baldwin IV,1610612757,POR,7,80,14,21,0.667,4,5,0.8,6,10,0.6,1,7,8,5,2,1,4,12,38,1.25,0.5
2845,3895,2017-18,Regular_Season,101106,442,Andrew Bogut,1610612747,LAL,24,216,17,25,0.68,0,0,0.0,2,2,1.0,26,52,78,15,4,13,19,40,36,0.79,0.21
2846,3896,2017-18,Regular_Season,1627834,442,Georgios Papagiannis,1610612757,POR,17,122,18,42,0.429,0,0,0.0,0,0,0.0,13,24,37,9,4,6,8,12,36,1.13,0.5
2847,3897,2017-18,Regular_Season,1627774,444,Jake Layman,1610612757,POR,35,160,14,47,0.298,4,20,0.2,2,3,0.667,4,12,16,11,6,4,5,13,34,2.2,1.2
2848,3898,2017-18,Regular_Season,1626780,444,Jonathan Gibson,1610612738,BOS,4,40,14,23,0.609,6,12,0.5,0,0,0.0,0,3,3,4,0,0,3,5,34,1.33,0.0
2849,3899,2017-18,Regular_Season,1628495,444,Milton Doyle,1610612751,BKN,10,125,13,47,0.277,4,23,0.174,4,8,0.5,3,15,18,10,6,2,2,13,34,5.0,3.0
2850,3900,2017-18,Regular_Season,2863,447,Damien Wilkins,1610612754,IND,19,152,13,39,0.333,4,18,0.222,3,4,0.75,5,11,16,9,2,1,5,7,33,1.8,0.4
2851,3901,2017-18,Regular_Season,202348,447,Jordan Crawford,1610612740,NOP,5,53,12,27,0.444,8,14,0.571,1,1,1.0,2,2,4,13,1,1,5,7,33,2.6,0.2
2852,3902,2017-18,Regular_Season,1627982,449,Josh Gray,1610612756,PHX,5,86,11,41,0.268,3,13,0.231,7,11,0.636,2,8,10,12,8,2,7,8,32,1.71,1.14
2853,3903,2017-18,Regular_Season,203485,449,Lorenzo Brown,1610612761,TOR,14,139,14,34,0.412,2,12,0.167,2,2,1.0,1,14,15,13,5,0,3,7,32,4.33,1.67
2854,3904,2017-18,Regular_Season,2555,451,Nick Collison,1610612760,OKC,15,75,13,19,0.684,0,0,0.0,5,13,0.385,7,13,20,4,0,0,7,7,31,0.57,0.0
2855,3905,2017-18,Regular_Season,2210,452,Richard Jefferson,1610612743,DEN,20,163,12,27,0.444,2,7,0.286,4,7,0.571,2,15,17,15,2,1,5,11,30,3.0,0.4
2856,3906,2017-18,Regular_Season,1628476,453,Derrick Walton Jr.,1610612748,MIA,16,147,8,25,0.32,7,17,0.412,6,6,1.0,2,14,16,16,7,3,2,7,29,8.0,3.5
2857,3907,2017-18,Regular_Season,203524,453,Solomon Hill,1610612740,NOP,12,187,11,41,0.268,4,21,0.19,3,6,0.5,9,27,36,22,7,1,9,22,29,2.44,0.78
2858,3908,2017-18,Regular_Season,1628504,453,Xavier Rathan-Mayes,1610612763,MEM,5,118,12,42,0.286,1,14,0.071,4,9,0.444,0,5,5,18,6,3,11,18,29,1.64,0.55
2859,3909,2017-18,Regular_Season,1628537,456,Jaylen Morris,1610612737,ATL,6,98,13,32,0.406,2,10,0.2,0,0,0.0,2,14,16,7,2,1,6,2,28,1.17,0.33
2860,3910,2017-18,Regular_Season,1628502,457,Nigel Hayes,1610612758,SAC,9,122,11,33,0.333,4,16,0.25,1,3,0.333,4,18,22,6,2,3,2,8,27,3.0,1.0
2861,3911,2017-18,Regular_Season,1627816,458,Alex Poythress,1610612754,IND,25,104,11,26,0.423,4,11,0.364,0,0,0.0,7,10,17,2,3,1,2,16,26,1.0,1.5
2862,3912,2017-18,Regular_Season,203998,458,Bruno Caboclo,1610612758,SAC,12,106,9,31,0.29,3,17,0.176,5,6,0.833,7,15,22,4,3,4,4,8,26,1.0,0.75
2863,3913,2017-18,Regular_Season,1627745,460,Damian Jones,1610612744,GSW,15,89,11,22,0.5,0,0,0.0,3,5,0.6,5,9,14,2,1,3,4,14,25,0.5,0.25
2864,3914,2017-18,Regular_Season,201281,461,Andre Ingram,1610612747,LAL,2,64,8,17,0.471,5,9,0.556,3,3,1.0,1,5,6,7,3,3,3,3,24,2.33,1.0
2865,3915,2017-18,Regular_Season,1628499,462,Antonius Cleveland,1610612737,ATL,17,123,8,21,0.381,3,4,0.75,4,6,0.667,3,11,14,2,7,5,7,23,23,0.29,1.0
2866,3916,2017-18,Regular_Season,1627788,462,Furkan Korkmaz,1610612755,PHI,14,80,8,28,0.286,5,17,0.294,2,4,0.5,2,9,11,4,2,1,2,12,23,2.0,1.0
2867,3917,2017-18,Regular_Season,202713,462,Kyle Singler,1610612760,OKC,12,59,7,21,0.333,2,5,0.4,7,13,0.538,1,9,10,2,1,0,3,4,23,0.67,0.33
2868,3918,2017-18,Regular_Season,204179,465,Omari Johnson,1610612763,MEM,4,75,9,21,0.429,4,12,0.333,0,0,0.0,4,7,11,7,2,0,3,6,22,2.33,0.67
2869,3919,2017-18,Regular_Season,1628418,465,Thomas Bryant,1610612747,LAL,15,72,8,21,0.381,1,10,0.1,5,9,0.556,3,14,17,6,1,2,2,6,22,3.0,0.5
2870,3920,2017-18,Regular_Season,1627753,465,Zhou Qi,1610612745,HOU,18,124,6,32,0.188,2,19,0.105,8,12,0.667,6,16,22,2,2,14,10,14,22,0.2,0.2
2871,3921,2017-18,Regular_Season,201600,465,Ömer Aşik,1610612741,CHI,18,182,9,22,0.409,0,0,0.0,4,13,0.308,9,38,47,3,2,4,9,20,22,0.33,0.22
2872,3922,2017-18,Regular_Season,203940,469,Adreian Payne,1610612753,ORL,5,43,7,10,0.7,2,3,0.667,5,6,0.833,2,7,9,0,2,0,2,6,21,0.0,1.0
2873,3923,2017-18,Regular_Season,1628035,469,Alfonzo McKinnie,1610612761,TOR,14,53,8,15,0.533,3,9,0.333,2,3,0.667,1,6,7,1,1,1,3,8,21,0.33,0.33
2874,3924,2017-18,Regular_Season,1628391,469,D.J. Wilson,1610612749,MIL,22,71,9,16,0.563,2,5,0.4,1,2,0.5,2,8,10,3,3,1,4,7,21,0.75,0.75
2875,3925,2017-18,Regular_Season,1626210,472,Alan Williams,1610612756,PHX,5,70,7,18,0.389,0,0,0.0,6,9,0.667,3,19,22,8,5,1,7,13,20,1.14,0.71
2876,3926,2017-18,Regular_Season,1628492,472,Gian Clavell,1610612742,DAL,7,64,6,18,0.333,6,15,0.4,2,2,1.0,1,6,7,3,2,0,2,8,20,1.5,1.0
2877,3927,2017-18,Regular_Season,1627855,472,Okaro White,1610612739,CLE,6,80,7,16,0.438,4,11,0.364,2,3,0.667,3,8,11,2,1,1,1,6,20,2.0,1.0
2878,3928,2017-18,Regular_Season,202933,475,Julyan Stone,1610612766,CHA,23,175,6,13,0.462,6,13,0.462,1,2,0.5,1,28,29,26,4,2,7,21,19,3.71,0.57
2879,3929,2017-18,Regular_Season,1628443,475,Kadeem Allen,1610612738,BOS,18,107,6,22,0.273,0,11,0.0,7,9,0.778,4,7,11,12,3,2,9,15,19,1.33,0.33
2880,3930,2017-18,Regular_Season,1626154,475,RJ Hunter,1610612745,HOU,5,45,7,20,0.35,3,14,0.214,2,2,1.0,0,5,5,3,3,0,2,7,19,1.5,1.5
2881,3931,2017-18,Regular_Season,202391,478,Jeremy Lin,1610612751,BKN,1,25,5,12,0.417,1,2,0.5,7,7,1.0,0,0,0,4,0,0,3,3,18,1.33,0.0
2882,3932,2017-18,Regular_Season,1627866,479,Jameel Warney,1610612742,DAL,3,27,7,12,0.583,0,0,0.0,3,5,0.6,4,5,9,0,0,0,1,2,17,0.0,0.0
2883,3933,2017-18,Regular_Season,203923,479,James Young,1610612755,PHI,6,61,5,14,0.357,3,10,0.3,4,6,0.667,0,2,2,2,0,0,1,4,17,2.0,0.0
2884,3934,2017-18,Regular_Season,203580,479,Larry Drew II,1610612740,NOP,10,70,7,24,0.292,3,9,0.333,0,0,0.0,3,0,3,10,0,0,3,6,17,3.33,0.0
2885,3935,2017-18,Regular_Season,1627215,479,Walt Lemon Jr.,1610612740,NOP,5,35,7,16,0.438,1,1,1.0,2,3,0.667,0,2,2,5,0,1,4,5,17,1.25,0.0
2886,3936,2017-18,Regular_Season,1626199,483,Darrun Hilliard,1610612759,SAS,14,95,5,19,0.263,0,6,0.0,6,7,0.857,0,7,7,11,2,0,4,7,16,2.75,0.5
2887,3937,2017-18,Regular_Season,1627743,483,Demetrius Jackson,1610612755,PHI,15,80,7,18,0.389,1,7,0.143,1,2,0.5,5,7,12,9,5,1,10,7,16,0.9,0.5
2888,3938,2017-18,Regular_Season,1627821,483,James Webb III,1610612751,BKN,10,120,6,24,0.25,4,19,0.211,0,0,0.0,8,16,24,4,1,0,4,10,16,1.0,0.25
2889,3939,2017-18,Regular_Season,203481,486,Jeff Withey,1610612742,DAL,10,39,6,16,0.375,2,10,0.2,1,2,0.5,1,9,10,0,0,3,2,3,15,0.0,0.0
2890,3940,2017-18,Regular_Season,1627850,487,Marshall Plumlee,1610612749,MIL,8,52,1,3,0.333,0,0,0.0,12,16,0.75,4,13,17,2,0,1,3,10,14,0.67,0.0
2891,3941,2017-18,Regular_Season,1628387,488,Ike Anigbogu,1610612754,IND,11,30,4,9,0.444,0,0,0.0,5,6,0.833,5,4,9,0,1,3,2,1,13,0.0,0.5
2892,3942,2017-18,Regular_Season,202332,489,Cole Aldrich,1610612750,MIN,21,49,5,15,0.333,0,0,0.0,2,6,0.333,3,12,15,3,2,1,1,11,12,3.0,2.0
2893,3943,2017-18,Regular_Season,1627772,489,Daniel Hamilton,1610612760,OKC,6,28,5,11,0.455,2,5,0.4,0,0,0.0,0,5,5,8,1,0,2,2,12,4.0,0.5
2894,3944,2017-18,Regular_Season,201149,489,Joakim Noah,1610612752,NYK,7,40,5,10,0.5,0,0,0.0,2,4,0.5,6,8,14,4,2,2,4,5,12,1.0,0.5
2895,3945,2017-18,Regular_Season,1627779,489,Marcus Paige,1610612766,CHA,5,28,4,14,0.286,2,8,0.25,2,2,1.0,0,4,4,3,0,0,0,0,12,0.0,0.0
2896,3946,2017-18,Regular_Season,203104,493,Marquis Teague,1610612763,MEM,3,74,4,16,0.25,1,4,0.25,2,5,0.4,1,5,6,13,4,0,3,5,11,4.33,1.33
2897,3947,2017-18,Regular_Season,204065,494,David Stockton,1610612762,UTA,3,9,2,3,0.667,2,3,0.667,4,4,1.0,0,0,0,0,0,0,1,3,10,0.0,0.0
2898,3948,2017-18,Regular_Season,1628420,494,Monte Morris,1610612743,DEN,3,25,4,6,0.667,0,1,0.0,2,2,1.0,0,2,2,7,3,0,1,1,10,7.0,3.0
2899,3949,2017-18,Regular_Season,1627777,496,Georges Niang,1610612762,UTA,9,32,4,11,0.364,0,4,0.0,1,2,0.5,3,6,9,3,2,0,3,1,9,1.0,0.67
2900,3950,2017-18,Regular_Season,1627762,496,Joel Bolomboy,1610612749,MIL,6,38,3,6,0.5,0,1,0.0,3,6,0.5,6,4,10,0,2,0,2,3,9,0.0,1.0
2901,3951,2017-18,Regular_Season,1628935,498,Aaron Jackson,1610612745,HOU,1,35,3,9,0.333,1,4,0.25,1,2,0.5,2,1,3,1,0,0,1,4,8,1.0,0.0
2902,3952,2017-18,Regular_Season,203949,498,James Michael McAdoo,1610612755,PHI,3,18,2,7,0.286,2,7,0.286,2,2,1.0,0,2,2,0,0,1,1,1,8,0.0,0.0
2903,3953,2017-18,Regular_Season,1628493,498,Mangok Mathiang,1610612766,CHA,4,20,4,7,0.571,0,0,0.0,0,1,0.0,3,7,10,0,1,0,0,5,8,0.0,0.0
2904,3954,2017-18,Regular_Season,1628396,498,Tony Bradley,1610612762,UTA,9,29,3,11,0.273,0,1,0.0,2,2,1.0,4,7,11,1,0,0,0,1,8,0.0,0.0
2905,3955,2017-18,Regular_Season,2617,498,Udonis Haslem,1610612748,MIA,14,72,3,15,0.2,1,8,0.125,1,2,0.5,3,7,10,5,0,2,2,3,8,2.5,0.0
2906,3956,2017-18,Regular_Season,1628506,503,London Perrantes,1610612739,CLE,14,66,2,13,0.154,0,3,0.0,3,5,0.6,1,3,4,5,2,1,1,6,7,5.0,2.0
2907,3957,2017-18,Regular_Season,1628429,504,Charles Cooke,1610612740,NOP,13,38,2,14,0.143,1,8,0.125,1,2,0.5,0,2,2,1,1,0,1,0,6,1.0,1.0
2908,3958,2017-18,Regular_Season,1626205,504,Vincent Hunter,1610612763,MEM,4,7,3,5,0.6,0,0,0.0,0,0,0.0,2,1,3,0,0,1,1,0,6,0.0,0.0
2909,3959,2017-18,Regular_Season,203900,506,Markel Brown,1610612745,HOU,4,31,2,7,0.286,1,5,0.2,0,0,0.0,1,4,5,2,0,0,2,6,5,1.0,0.0
2910,3960,2017-18,Regular_Season,1628475,506,Matt Williams Jr.,1610612748,MIA,3,11,2,6,0.333,1,5,0.2,0,0,0.0,0,1,1,0,0,0,1,1,5,0.0,0.0
2911,3961,2017-18,Regular_Season,1627778,508,Chinanu Onuaku,1610612745,HOU,1,22,2,5,0.4,0,0,0.0,0,0,0.0,1,3,4,1,0,0,3,4,4,0.33,0.0
2912,3962,2017-18,Regular_Season,1628451,508,Jacob Wiley,1610612751,BKN,5,33,1,4,0.25,1,2,0.5,1,2,0.5,2,9,11,2,1,0,0,4,4,0.0,0.0
2913,3963,2017-18,Regular_Season,1627856,508,Matt Costello,1610612759,SAS,4,32,2,4,0.5,0,0,0.0,0,0,0.0,1,8,9,2,2,2,1,7,4,2.0,2.0
2914,3964,2017-18,Regular_Season,1627817,508,Tim Quarterman,1610612745,HOU,3,13,1,3,0.333,0,2,0.0,2,2,1.0,0,3,3,1,0,0,2,1,4,0.5,0.0
2915,3965,2017-18,Regular_Season,1626148,512,Anthony Brown,1610612750,MIN,1,4,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3,0.0,0.0
2916,3966,2017-18,Regular_Season,2570,512,Kendrick Perkins,1610612739,CLE,1,15,1,2,0.5,0,0,0.0,1,2,0.5,0,1,1,2,1,0,1,1,3,2.0,1.0
2917,3967,2017-18,Regular_Season,1628513,512,Naz Mitrou-Long,1610612762,UTA,1,1,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0
2918,3968,2017-18,Regular_Season,203687,512,Reggie Hearn,1610612765,DET,3,7,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,0,3,0.0,0.0
2919,3969,2017-18,Regular_Season,203505,512,Vander Blue,1610612747,LAL,5,45,1,5,0.2,0,2,0.0,1,2,0.5,0,1,1,3,1,0,3,2,3,1.0,0.33
2920,3970,2017-18,Regular_Season,204098,512,Xavier Munford,1610612749,MIL,6,21,1,6,0.167,0,2,0.0,1,2,0.5,1,0,1,4,1,0,2,4,3,2.0,0.5
2921,3971,2017-18,Regular_Season,202682,518,Derrick Williams,1610612747,LAL,2,9,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,0.0,0.0
2922,3972,2017-18,Regular_Season,1628421,518,Devin Robinson,1610612764,WAS,1,13,1,3,0.333,0,0,0.0,0,0,0.0,2,3,5,0,1,0,0,2,2,0.0,0.0
2923,3973,2017-18,Regular_Season,1628410,518,Edmond Sumner,1610612754,IND,1,2,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,0.0,0.0
2924,3974,2017-18,Regular_Season,202330,518,Gordon Hayward,1610612738,BOS,1,5,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,0.0,0.0
2925,3975,2017-18,Regular_Season,1626643,518,Jacob Pullen,1610612755,PHI,3,6,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,0.0,0.0
2926,3976,2017-18,Regular_Season,202379,518,Jeremy Evans,1610612737,ATL,1,5,1,1,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,1,2,0.0,0.0
2927,3977,2017-18,Regular_Season,2746,518,Josh Smith,1610612740,NOP,3,12,1,4,0.25,0,0,0.0,0,0,0.0,3,1,4,0,0,0,0,3,2,0.0,0.0
2928,3978,2017-18,Regular_Season,1628383,518,Justin Patton,1610612750,MIN,1,4,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,2,0.0,0.0
2929,3979,2017-18,Regular_Season,2736,518,Luol Deng,1610612747,LAL,1,13,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,0,2,1.0,1.0
2930,3980,2017-18,Regular_Season,203489,518,Nate Wolters,1610612762,UTA,5,19,1,6,0.167,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,2,0.0,0.0
2931,3981,2017-18,Regular_Season,1628408,518,PJ Dozier,1610612760,OKC,2,3,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,0.0,0.0
2932,3982,2017-18,Regular_Season,203816,529,Scotty Hopson,1610612742,DAL,1,8,0,1,0.0,0,0,0.0,1,2,0.5,0,0,0,1,0,0,1,0,1,1.0,0.0
2933,3983,2017-18,Regular_Season,1628500,530,Ben Moore,1610612754,IND,2,9,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,4,0,0.0,0.0
2934,3984,2017-18,Regular_Season,1628449,530,Chris Boucher,1610612744,GSW,1,1,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0.0,0.0
2935,3985,2017-18,Regular_Season,1628571,530,Erik McCree,1610612762,UTA,4,8,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,1,0,0,0.0,1.0
2936,3986,2017-18,Regular_Season,204067,530,Jarell Eddie,1610612741,CHI,3,9,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,0.0,0.0
2937,3987,2017-18,Regular_Season,201177,530,Josh McRoberts,1610612742,DAL,2,6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,0.0,0.0
2938,3988,2017-18,Regular_Season,1626242,530,Luis Montero,1610612765,DET,2,8,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,2,0,0,0.0,0.0
2939,3989,2017-18,Regular_Season,1627851,530,Mindaugas Kuzminskas,1610612752,NYK,1,2,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
2940,3990,2017-18,Regular_Season,1627852,530,Nicolas Brussino,1610612737,ATL,4,10,0,2,0.0,0,2,0.0,0,0,0.0,0,3,3,0,0,0,0,0,0,0.0,0.0
2941,3991,2017-18,Regular_Season,203590,530,Trey McKinney-Jones,1610612754,IND,1,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
2942,3992,2017-18,Regular_Season,1628399,530,Tyler Lydon,1610612743,DEN,1,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0
2943,3993,2017-18,Regular_Season,202918,530,Xavier Silas,1610612738,BOS,2,8,0,3,0.0,0,2,0.0,0,0,0.0,1,1,2,0,1,0,0,1,0,0.0,0.0
2944,4204,2018-19,Regular_Season,201935,1,James Harden,1610612745,HOU,78,2867,843,1909,0.442,378,1028,0.368,754,858,0.879,66,452,518,586,158,58,387,244,2818,1.51,0.41
2945,4205,2018-19,Regular_Season,202331,2,Paul George,1610612760,OKC,77,2841,707,1614,0.438,292,757,0.386,453,540,0.839,105,523,628,318,170,34,205,214,2159,1.55,0.83
2946,4206,2018-19,Regular_Season,202689,3,Kemba Walker,1610612766,CHA,82,2863,731,1684,0.434,260,731,0.356,380,450,0.844,52,309,361,484,102,34,211,131,2102,2.29,0.48
2947,4207,2018-19,Regular_Season,203078,4,Bradley Beal,1610612764,WAS,82,3028,764,1609,0.475,209,596,0.351,362,448,0.808,89,322,411,448,121,58,224,226,2099,2.0,0.54
2948,4208,2018-19,Regular_Season,203081,5,Damian Lillard,1610612757,POR,80,2838,681,1533,0.444,237,643,0.369,468,513,0.912,68,303,371,551,88,34,212,148,2067,2.6,0.41
2949,4209,2018-19,Regular_Season,201142,6,Kevin Durant,1610612744,GSW,78,2702,721,1383,0.521,137,388,0.353,448,506,0.885,33,464,497,457,58,84,225,155,2027,2.03,0.26
2950,4210,2018-19,Regular_Season,203507,7,Giannis Antetokounmpo,1610612749,MIL,72,2358,721,1247,0.578,52,203,0.256,500,686,0.729,159,739,898,424,92,110,268,232,1994,1.58,0.34
2951,4211,2018-19,Regular_Season,201939,8,Stephen Curry,1610612744,GSW,69,2331,632,1340,0.472,354,810,0.437,263,287,0.916,45,324,369,361,92,25,192,166,1881,1.88,0.48
2952,4212,2018-19,Regular_Season,1626157,9,Karl-Anthony Towns,1610612750,MIN,77,2545,681,1314,0.518,142,355,0.4,376,450,0.836,263,691,954,259,67,125,240,292,1880,1.08,0.28
2953,4213,2018-19,Regular_Season,201933,10,Blake Griffin,1610612765,DET,75,2622,619,1341,0.462,189,522,0.362,414,550,0.753,100,465,565,402,52,28,253,199,1841,1.59,0.21
2954,4214,2018-19,Regular_Season,1628378,11,Donovan Mitchell,1610612762,UTA,77,2598,661,1530,0.432,188,519,0.362,319,396,0.806,59,257,316,322,106,31,218,208,1829,1.48,0.49
2955,4215,2018-19,Regular_Season,203954,12,Joel Embiid,1610612755,PHI,64,2154,580,1199,0.484,79,263,0.3,522,649,0.804,160,711,871,234,46,122,226,211,1761,1.03,0.2
2956,4216,2018-19,Regular_Season,200746,13,LaMarcus Aldridge,1610612759,SAS,81,2687,684,1319,0.519,10,42,0.238,349,412,0.847,251,493,744,194,43,107,144,179,1727,1.35,0.3
2957,4217,2018-19,Regular_Season,1626156,14,D'Angelo Russell,1610612751,BKN,81,2448,659,1517,0.434,234,635,0.369,160,205,0.78,53,262,315,563,100,20,253,141,1712,2.23,0.4
2958,4218,2018-19,Regular_Season,1626164,15,Devin Booker,1610612756,PHX,64,2242,586,1255,0.467,135,414,0.326,393,454,0.866,39,226,265,433,56,13,264,200,1700,1.64,0.21
2959,4219,2018-19,Regular_Season,1627741,16,Buddy Hield,1610612758,SAC,82,2615,623,1360,0.458,278,651,0.427,171,193,0.886,106,306,412,205,58,33,146,202,1695,1.4,0.4
2960,4220,2018-19,Regular_Season,202691,17,Klay Thompson,1610612744,GSW,78,2652,655,1402,0.467,241,599,0.402,129,158,0.816,37,262,299,186,84,47,115,157,1680,1.62,0.73
2961,4221,2018-19,Regular_Season,201566,18,Russell Westbrook,1610612760,OKC,73,2629,630,1473,0.428,119,411,0.29,296,451,0.656,109,698,807,784,142,33,325,245,1675,2.41,0.44
2962,4222,2018-19,Regular_Season,202696,19,Nikola Vucevic,1610612753,ORL,80,2510,701,1354,0.518,84,231,0.364,179,227,0.789,224,736,960,307,81,89,159,157,1665,1.93,0.51
2963,4223,2018-19,Regular_Season,202699,20,Tobias Harris,1610612755,PHI,82,2848,611,1254,0.487,156,393,0.397,266,307,0.866,69,576,645,229,51,37,151,184,1644,1.52,0.34
2964,4224,2018-19,Regular_Season,201942,21,DeMar DeRozan,1610612759,SAS,77,2688,631,1313,0.481,7,45,0.156,366,441,0.83,54,408,462,475,86,36,199,177,1635,2.39,0.43
2965,4225,2018-19,Regular_Season,203999,22,Nikola Jokic,1610612743,DEN,80,2504,616,1206,0.511,83,270,0.307,289,352,0.821,228,637,865,580,108,55,248,228,1604,2.34,0.43
2966,4226,2018-19,Regular_Season,202695,23,Kawhi Leonard,1610612761,TOR,60,2040,560,1129,0.496,112,302,0.371,364,426,0.854,78,361,439,199,106,24,121,87,1596,1.65,0.88
2967,4227,2018-19,Regular_Season,202681,23,Kyrie Irving,1610612738,BOS,67,2214,604,1241,0.487,174,434,0.401,214,245,0.873,71,264,335,464,103,34,172,167,1596,2.7,0.6
2968,4228,2018-19,Regular_Season,203944,25,Julius Randle,1610612740,NOP,73,2232,571,1089,0.524,67,195,0.344,356,487,0.731,162,472,634,229,52,45,208,246,1565,1.1,0.25
2969,4229,2018-19,Regular_Season,1629027,26,Trae Young,1610612737,ATL,81,2503,525,1256,0.418,156,482,0.324,343,414,0.829,64,237,301,653,72,15,308,140,1549,2.12,0.23
2970,4230,2018-19,Regular_Season,1629029,27,Luka Doncic,1610612742,DAL,72,2318,506,1186,0.427,168,514,0.327,346,485,0.713,86,477,563,429,77,25,247,137,1526,1.74,0.31
2971,4231,2018-19,Regular_Season,2544,28,LeBron James,1610612747,LAL,55,1937,558,1095,0.51,111,327,0.339,278,418,0.665,57,408,465,454,72,33,197,94,1505,2.31,0.36
2972,4232,2018-19,Regular_Season,101150,29,Lou Williams,1610612746,LAC,75,1993,484,1138,0.425,105,291,0.361,425,485,0.876,40,182,222,402,57,11,181,80,1498,2.22,0.32
2973,4233,2018-19,Regular_Season,203897,30,Zach LaVine,1610612741,CHI,63,2171,530,1135,0.467,120,321,0.374,312,375,0.832,40,254,294,283,60,26,215,140,1492,1.32,0.28
2974,4234,2018-19,Regular_Season,201144,31,Mike Conley,1610612763,MEM,70,2342,490,1120,0.438,155,426,0.364,343,406,0.845,40,199,239,449,94,22,130,123,1478,3.45,0.72
2975,4235,2018-19,Regular_Season,203468,32,CJ McCollum,1610612757,POR,70,2375,571,1243,0.459,167,445,0.375,159,192,0.828,62,220,282,207,55,28,106,172,1468,1.95,0.52
2976,4236,2018-19,Regular_Season,202711,33,Bojan Bogdanovic,1610612754,IND,81,2573,522,1051,0.497,164,386,0.425,246,305,0.807,33,300,333,161,69,1,134,138,1454,1.2,0.52
2977,4237,2018-19,Regular_Season,203076,34,Anthony Davis,1610612740,NOP,56,1850,530,1026,0.517,48,145,0.331,344,433,0.794,174,498,672,218,88,135,112,132,1452,1.95,0.79
2978,4238,2018-19,Regular_Season,201950,35,Jrue Holiday,1610612740,NOP,67,2402,547,1159,0.472,118,363,0.325,208,271,0.768,75,259,334,518,109,54,210,148,1420,2.47,0.52
2979,4239,2018-19,Regular_Season,203114,36,Khris Middleton,1610612749,MIL,77,2393,506,1148,0.441,179,474,0.378,216,258,0.837,50,411,461,331,80,7,174,172,1407,1.9,0.46
2980,4240,2018-19,Regular_Season,1628368,37,De'Aaron Fox,1610612758,SAC,81,2546,505,1102,0.458,86,232,0.371,303,417,0.727,43,261,304,590,133,45,227,204,1399,2.6,0.59
2981,4241,2018-19,Regular_Season,200755,38,JJ Redick,1610612755,PHI,76,2379,452,1027,0.44,240,605,0.397,228,255,0.894,20,166,186,206,32,17,101,129,1372,2.04,0.32
2982,4242,2018-19,Regular_Season,1629012,39,Collin Sexton,1610612739,CLE,82,2605,519,1206,0.43,119,296,0.402,214,255,0.839,57,179,236,243,44,6,185,186,1371,1.31,0.24
2983,4243,2018-19,Regular_Season,203083,40,Andre Drummond,1610612765,DET,79,2647,561,1052,0.533,5,38,0.132,243,412,0.59,423,809,1232,112,136,138,175,272,1370,0.64,0.78
